year,month,day,dayOfWeek,airline,flightNumber,origin,destination,departureDelay,arrivalDelay,cancelled,diverted
2015,1,12,1,B6,B64592,DFW,PHX,8.64,-1.39,0,0
2015,4,4,6,NK,NK4593,LAX,PHX,-2.26,1.94,0,0
2015,11,21,6,AA,AA4594,MSP,DFW,7.53,4.31,0,0
2015,8,16,7,AA,AA4595,DEN,CLT,8.54,12.14,0,0
2015,5,22,5,AA,AA4596,SEA,SFO,12.04,15.0,0,0
2015,3,23,1,DL,DL4597,CLT,MIA,47.59,51.69,0,0
2015,12,4,5,DL,DL4598,DFW,MIA,13.94,18.8,0,0
2015,2,18,3,B6,B64599,MIA,JFK,6.57,-0.9,0,0
2015,11,16,1,WN,WN4600,BOS,PHX,26.67,32.94,0,0
2015,9,3,4,B6,B64601,ORD,BOS,28.55,20.27,0,0
2015,3,24,2,NK,NK4602,SEA,LAX,24.29,27.66,0,0
2015,3,11,3,AA,AA4603,MSP,LAX,41.85,45.95,0,0
2015,6,4,4,AA,AA4604,MIA,PHX,57.7,68.3,0,0
2015,3,24,2,AS,AS4605,CLT,DEN,-12.34,4.17,0,0
2015,5,23,6,NK,NK4606,LAX,DEN,-2.92,9.54,0,0
2015,6,21,7,DL,DL4607,MIA,ATL,6.86,5.08,0,0
2015,8,27,4,AS,AS4608,DFW,MSP,4.35,11.62,0,0
2015,2,3,2,WN,WN4609,DEN,MSP,10.06,21.78,0,0
2015,2,13,5,UA,UA4610,ORD,MSP,12.96,2.88,0,0
2015,7,11,6,UA,UA4611,ATL,ORD,3.51,18.71,0,0
2015,10,17,6,AS,AS4612,SEA,ORD,-2.95,6.35,0,0
2015,8,1,6,AA,AA4613,MSP,DTW,5.69,13.45,0,0
2015,7,1,3,NK,NK4614,ATL,MSP,13.09,29.02,0,0
2015,5,4,1,AS,AS4615,LAS,ATL,-4.66,6.36,0,0
2015,11,19,4,WN,WN4616,MSP,DEN,51.05,55.06,0,0
2015,1,5,1,NK,NK4617,MSP,ATL,-4.11,-1.23,0,0
2015,5,28,4,WN,WN4618,ATL,MIA,7.85,18.65,0,0
2015,2,10,2,AS,AS4619,DEN,SEA,18.78,6.35,0,0
2015,11,2,1,WN,WN4620,MIA,LAX,21.2,26.34,0,0
2015,5,14,4,UA,UA4621,JFK,IAH,-6.26,-19.92,0,0
2015,6,23,2,AA,AA4622,ATL,MSP,3.74,8.93,0,0
2015,5,9,6,WN,WN4623,SFO,DEN,10.95,27.84,0,0
2015,7,16,4,AS,AS4624,DFW,MIA,103.63,107.2,0,0
2015,6,9,2,F9,F94625,JFK,MSP,-2.58,-8.83,0,0
2015,1,26,1,WN,WN4626,SFO,MSP,-3.85,-12.94,0,0
2015,10,30,5,DL,DL4627,IAH,PHX,58.51,67.32,0,0
2015,3,8,7,B6,B64628,JFK,BOS,49.28,46.76,0,0
2015,10,6,2,WN,WN4629,DTW,SFO,19.86,38.7,0,0
2015,5,6,3,WN,WN4630,MIA,JFK,29.97,23.6,0,0
2015,12,13,7,AA,AA4631,ORD,SEA,-4.97,0.36,0,0
2015,1,2,5,F9,F94632,DEN,SFO,37.82,38.87,0,0
2015,2,8,7,B6,B64633,MSP,DTW,-5.48,-0.8,0,0
2015,4,13,1,UA,UA4634,MSP,CLT,20.16,15.57,0,0
2015,12,19,6,B6,B64635,ORD,JFK,11.39,16.54,0,0
2015,6,26,5,NK,NK4636,SEA,MIA,103.74,108.18,0,0
2015,7,1,3,AA,AA4637,DFW,ORD,16.35,16.84,0,0
2015,3,31,2,WN,WN4638,ORD,SFO,3.91,7.88,0,0
2015,9,25,5,AA,AA4639,DEN,LAS,0.11,-1.61,0,0
2015,12,1,2,WN,WN4640,LAS,MSP,-1.19,-0.55,0,0
2015,3,18,3,NK,NK4641,BOS,CLT,31.88,22.14,0,0
2015,4,28,2,B6,B64642,BOS,SFO,20.95,25.17,0,0
2015,11,22,7,AA,AA4643,SFO,ATL,-2.26,-0.71,0,0
2015,9,27,7,AS,AS4644,BOS,SEA,9.85,16.86,0,0
2015,3,28,6,AS,AS4645,DFW,MIA,33.27,30.15,0,0
2015,5,25,1,F9,F94646,ORD,CLT,28.79,28.55,0,0
2015,11,24,2,B6,B64647,SEA,LAX,24.4,25.65,0,0
2015,5,11,1,WN,WN4648,IAH,LAX,40.3,59.19,0,0
2015,11,17,2,DL,DL4649,IAH,JFK,53.24,54.82,0,0
2015,7,27,1,F9,F94650,LAS,LAX,1.53,-18.74,0,0
2015,4,16,4,B6,B64651,ATL,DFW,55.35,66.87,0,0
2015,12,3,4,DL,DL4652,MSP,IAH,-12.71,-13.99,0,0
2015,12,25,5,F9,F94653,DTW,CLT,4.16,9.51,0,0
2015,4,8,3,NK,NK4654,CLT,SFO,60.53,69.29,0,0
2015,10,4,7,UA,UA4655,ATL,DEN,2.24,14.91,0,0
2015,9,27,7,F9,F94656,ORD,DEN,4.9,8.21,0,0
2015,6,7,7,DL,DL4657,IAH,BOS,-0.67,12.18,0,0
2015,12,17,4,NK,NK4658,LAS,JFK,0.38,8.82,0,0
2015,10,19,1,AS,AS4659,PHX,DEN,61.86,57.27,0,0
2015,1,1,4,DL,DL4660,BOS,PHX,68.43,72.26,0,0
2015,2,22,7,WN,WN4661,ATL,SEA,16.75,39.78,0,0
2015,1,11,7,DL,DL4662,LAX,ATL,8.02,4.14,0,0
2015,1,2,5,AS,AS4663,PHX,MSP,20.45,22.83,0,0
2015,1,3,6,NK,NK4664,CLT,SFO,40.59,49.58,0,0
2015,4,1,3,NK,NK4665,SFO,PHX,-1.31,-7.65,0,0
2015,6,30,2,NK,NK4666,MIA,JFK,13.09,10.8,0,0
2015,6,29,1,AS,AS4667,LAS,PHX,1.28,8.09,0,0
2015,12,14,1,F9,F94668,IAH,JFK,34.33,48.0,0,0
2015,2,9,1,WN,WN4669,SEA,CLT,55.51,63.5,0,0
2015,10,28,3,B6,B64670,DTW,LAS,29.29,16.96,0,0
2015,10,3,6,AS,AS4671,BOS,CLT,30.02,39.06,0,0
2015,11,23,1,B6,B64672,ATL,IAH,3.16,6.13,0,0
2015,9,3,4,NK,NK4673,ORD,LAS,14.14,19.83,0,0
2015,9,10,4,F9,F94674,MIA,ATL,7.82,23.53,0,0
2015,8,25,2,AA,AA4675,BOS,DEN,22.04,37.63,0,0
2015,10,9,5,B6,B64676,LAS,DEN,5.33,7.5,0,0
2015,3,26,4,NK,NK4677,JFK,IAH,35.95,29.72,0,0
2015,4,28,2,AS,AS4678,DFW,LAS,45.92,43.27,0,0
2015,3,17,2,B6,B64679,MSP,DEN,-4.09,-4.34,0,0
2015,7,27,1,AA,AA4680,JFK,MSP,16.68,20.97,0,0
2015,3,21,6,WN,WN4681,IAH,SEA,11.34,13.36,0,0
2015,8,30,7,UA,UA4682,MSP,IAH,10.76,18.73,0,0
2015,1,2,5,UA,UA4683,ATL,ORD,-1.15,5.62,0,0
2015,11,28,6,AS,AS4684,DEN,PHX,1.33,-0.41,0,0
2015,10,11,7,F9,F94685,DEN,BOS,13.57,25.23,0,0
2015,3,29,7,AA,AA4686,IAH,DFW,16.68,21.14,0,0
2015,5,24,7,WN,WN4687,DFW,SFO,42.43,49.33,0,0
2015,3,21,6,NK,NK4688,BOS,LAS,12.43,1.16,0,0
2015,7,26,7,F9,F94689,ORD,DFW,15.3,7.26,0,0
2015,10,7,3,B6,B64690,DEN,LAX,5.69,5.52,0,0
2015,12,2,3,F9,F94691,LAS,MSP,17.5,6.76,0,0
2015,12,20,7,F9,F94692,DFW,MSP,18.3,23.39,0,0
2015,12,6,7,F9,F94693,SEA,BOS,-7.96,10.53,0,0
2015,12,15,2,AS,AS4694,PHX,CLT,-3.24,12.42,0,0
2015,12,27,7,NK,NK4695,DFW,DEN,-2.9,3.77,0,0
2015,11,5,4,DL,DL4696,SFO,BOS,16.42,16.27,0,0
2015,9,30,3,B6,B64697,MSP,SFO,80.28,73.86,0,0
2015,10,15,4,DL,DL4698,PHX,ATL,5.62,1.46,0,0
2015,4,30,4,B6,B64699,LAS,MIA,19.62,27.68,0,0
2015,6,5,5,UA,UA4700,LAX,CLT,9.74,4.77,0,0
2015,10,5,1,DL,DL4701,JFK,ATL,4.64,7.88,0,0
2015,3,8,7,B6,B64702,JFK,LAS,13.58,-7.39,0,0
2015,7,28,2,WN,WN4703,JFK,LAX,5.8,4.72,0,0
2015,5,5,2,F9,F94704,CLT,PHX,-4.91,-15.29,0,0
2015,3,2,1,AA,AA4705,PHX,DFW,7.77,0.83,0,0
2015,6,5,5,AA,AA4706,LAX,JFK,-6.11,-5.45,0,0
2015,1,20,2,B6,B64707,ORD,MIA,55.95,57.89,0,0
2015,10,3,6,F9,F94708,LAS,LAX,35.02,33.01,0,0
2015,7,15,3,NK,NK4709,LAX,ATL,-9.18,0.36,0,0
2015,12,4,5,F9,F94710,DTW,LAX,33.59,27.46,0,0
2015,2,2,1,WN,WN4711,ATL,DEN,32.27,34.04,0,0
2015,11,9,1,B6,B64712,SFO,MIA,30.74,36.65,0,0
2015,11,24,2,AS,AS4713,LAS,JFK,18.81,23.6,0,0
2015,2,11,3,AA,AA4714,ATL,PHX,22.11,18.87,0,0
2015,2,26,4,WN,WN4715,IAH,SFO,12.47,23.79,0,0
2015,4,23,4,AS,AS4716,SFO,DFW,4.27,17.76,0,0
2015,12,30,3,F9,F94717,LAS,MSP,14.41,37.0,0,0
2015,1,8,4,UA,UA4718,ORD,PHX,2.31,0.17,0,0
2015,6,11,4,UA,UA4719,IAH,SFO,32.73,21.54,0,0
2015,7,25,6,AA,AA4720,JFK,MIA,40.64,31.86,0,0
2015,2,14,6,DL,DL4721,DEN,DTW,6.38,1.95,0,0
2015,4,14,2,UA,UA4722,MSP,PHX,19.43,10.86,0,0
2015,8,13,4,B6,B64723,ATL,DEN,11.68,27.27,0,0
2015,4,2,4,DL,DL4724,JFK,DTW,11.4,21.42,0,0
2015,11,10,2,AA,AA4725,DEN,SFO,24.62,38.17,0,0
2015,6,17,3,UA,UA4726,SFO,SEA,17.61,19.24,0,0
2015,8,28,5,F9,F94727,BOS,SEA,1.54,17.42,0,0
2015,8,1,6,WN,WN4728,DTW,ATL,33.43,21.22,0,0
2015,6,19,5,WN,WN4729,JFK,LAX,18.08,10.71,0,0
2015,7,26,7,AA,AA4730,IAH,DTW,69.98,52.5,0,0
2015,4,12,7,B6,B64731,JFK,ORD,39.71,37.64,0,0
2015,5,17,7,UA,UA4732,IAH,ATL,-2.24,4.39,0,0
2015,9,9,3,AA,AA4733,ORD,IAH,15.08,22.33,0,0
2015,5,11,1,AS,AS4734,DFW,SFO,9.81,20.21,0,0
2015,3,30,1,AA,AA4735,MSP,ORD,82.19,95.23,0,0
2015,1,28,3,F9,F94736,MIA,BOS,21.15,14.92,0,0
2015,6,7,7,NK,NK4737,BOS,IAH,43.51,42.83,0,0
2015,8,14,5,F9,F94738,DFW,DTW,32.83,28.73,0,0
2015,4,28,2,WN,WN4739,DFW,DTW,35.44,48.82,0,0
2015,8,1,6,AS,AS4740,IAH,MIA,30.18,35.18,0,0
2015,3,23,1,AA,AA4741,MSP,DEN,7.47,5.11,0,0
2015,12,6,7,UA,UA4742,LAS,DFW,9.82,24.87,0,0
2015,7,8,3,F9,F94743,MIA,ATL,17.99,37.44,0,0
2015,3,4,3,DL,DL4744,SFO,IAH,21.77,29.11,0,0
2015,2,6,5,AA,AA4745,DFW,ORD,2.18,23.08,0,0
2015,5,16,6,AA,AA4746,ORD,IAH,-4.39,-10.2,0,0
2015,11,18,3,B6,B64747,MIA,LAX,84.22,92.12,0,0
2015,9,15,2,B6,B64748,DEN,LAX,21.47,26.23,0,0
2015,1,26,1,AS,AS4749,ATL,DEN,29.86,30.01,0,0
2015,7,12,7,WN,WN4750,DTW,SEA,19.77,29.64,0,0
2015,10,22,4,UA,UA4751,JFK,DEN,-0.82,14.97,0,0
2015,9,16,3,UA,UA4752,CLT,MIA,-3.97,-2.78,0,0
2015,1,5,1,B6,B64753,IAH,MIA,39.3,47.18,0,0
2015,9,21,1,B6,B64754,LAX,IAH,21.62,23.79,0,0
2015,2,9,1,AS,AS4755,SFO,MSP,12.59,3.76,0,0
2015,8,7,5,NK,NK4756,JFK,BOS,6.09,20.39,0,0
2015,10,11,7,F9,F94757,SFO,IAH,5.98,8.52,0,0
2015,9,11,5,UA,UA4758,DEN,CLT,8.8,25.73,0,0
2015,2,15,7,AS,AS4759,DFW,DEN,10.07,11.05,0,0
2015,7,14,2,F9,F94760,MIA,JFK,0.0,0.0,1,0
2015,4,27,1,WN,WN4761,LAS,CLT,16.24,23.68,0,0
2015,10,22,4,WN,WN4762,DTW,SFO,3.05,-7.91,0,0
2015,12,4,5,UA,UA4763,BOS,MIA,14.41,20.87,0,0
2015,5,6,3,DL,DL4764,LAX,DFW,14.09,0.09,0,0
2015,10,4,7,WN,WN4765,LAS,DFW,36.16,31.84,0,0
2015,5,25,1,B6,B64766,MIA,PHX,21.3,17.16,0,0
2015,3,4,3,F9,F94767,ATL,LAS,33.86,26.47,0,0
2015,1,1,4,NK,NK4768,JFK,MSP,193.85,200.0,0,0
2015,12,21,1,WN,WN4769,LAS,MSP,5.71,7.53,0,0
2015,7,26,7,F9,F94770,IAH,MIA,3.61,12.78,0,0
2015,5,11,1,NK,NK4771,DTW,CLT,8.23,9.25,0,0
2015,3,1,7,NK,NK4772,IAH,CLT,9.18,5.04,0,0
2015,4,1,3,B6,B64773,PHX,BOS,24.9,20.79,0,0
2015,3,25,3,DL,DL4774,JFK,ORD,38.77,31.91,0,0
2015,5,7,4,AS,AS4775,LAX,LAS,29.2,42.8,0,0
2015,1,21,3,F9,F94776,DTW,SEA,-0.55,4.33,0,0
2015,9,14,1,AS,AS4777,ORD,PHX,2.06,15.42,0,0
2015,5,22,5,DL,DL4778,LAX,DEN,12.27,9.33,0,0
2015,9,27,7,AS,AS4779,DFW,PHX,-5.97,-8.98,0,0
2015,6,5,5,UA,UA4780,IAH,DEN,7.27,10.97,0,0
2015,8,23,7,DL,DL4781,BOS,PHX,0.3,-4.71,0,0
2015,4,15,3,DL,DL4782,MSP,SFO,4.03,21.27,0,0
2015,7,16,4,AS,AS4783,ORD,JFK,7.02,9.13,0,0
2015,5,10,7,WN,WN4784,MIA,DFW,-7.86,-0.56,0,0
2015,2,2,1,AS,AS4785,SEA,SFO,1.78,-6.07,0,0
2015,1,15,4,F9,F94786,MIA,JFK,-0.21,-0.37,0,0
2015,7,10,5,UA,UA4787,BOS,DTW,23.43,27.47,0,0
2015,11,20,5,WN,WN4788,PHX,SFO,35.64,39.58,0,0
2015,4,30,4,DL,DL4789,BOS,IAH,3.29,11.11,0,0
2015,5,23,6,UA,UA4790,JFK,MSP,-3.79,-6.58,0,0
2015,8,14,5,AS,AS4791,JFK,DTW,14.91,23.6,0,0
2015,12,27,7,AA,AA4792,JFK,CLT,16.13,8.2,0,0
2015,7,30,4,AS,AS4793,LAX,LAS,15.44,7.84,0,0
2015,1,24,6,WN,WN4794,BOS,ORD,54.09,63.11,0,0
2015,12,18,5,B6,B64795,MIA,DFW,-2.39,-8.67,0,0
2015,4,29,3,B6,B64796,BOS,LAS,-5.17,-14.01,0,0
2015,8,28,5,AS,AS4797,LAX,PHX,6.52,18.78,0,0
2015,10,4,7,AS,AS4798,ATL,SFO,-1.14,5.13,0,0
2015,5,21,4,B6,B64799,JFK,DTW,18.98,10.75,0,0
2015,10,13,2,AS,AS4800,SFO,DFW,-4.44,-1.72,0,0
2015,12,6,7,F9,F94801,DFW,JFK,8.61,7.84,0,0
2015,10,9,5,AS,AS4802,BOS,IAH,26.49,29.73,0,0
2015,3,30,1,UA,UA4803,ATL,MSP,3.0,3.16,0,0
2015,4,7,2,WN,WN4804,LAX,MSP,6.23,8.99,0,0
2015,7,22,3,UA,UA4805,CLT,MSP,5.41,19.45,0,0
2015,1,6,2,WN,WN4806,MIA,PHX,37.93,43.14,0,0
2015,9,4,5,F9,F94807,DEN,LAS,6.75,4.37,0,0
2015,4,30,4,AA,AA4808,MIA,LAS,22.98,27.84,0,0
2015,9,25,5,AS,AS4809,JFK,PHX,-3.31,-3.86,0,0
2015,2,25,3,B6,B64810,CLT,MIA,3.41,-1.33,0,0
2015,9,18,5,WN,WN4811,CLT,DTW,20.92,20.42,0,0
2015,9,13,7,NK,NK4812,SEA,BOS,-7.32,-3.74,0,0
2015,10,30,5,AA,AA4813,JFK,IAH,8.04,-6.59,0,0
2015,12,31,4,AS,AS4814,MIA,LAS,31.3,29.66,0,0
2015,10,31,6,F9,F94815,DTW,BOS,16.42,19.6,0,0
2015,10,11,7,WN,WN4816,ORD,LAX,-13.37,-4.8,0,0
2015,5,23,6,AS,AS4817,IAH,MIA,58.38,67.27,0,0
2015,2,2,1,NK,NK4818,LAS,BOS,15.9,10.92,0,0
2015,1,9,5,DL,DL4819,ORD,IAH,3.15,7.75,0,0
2015,8,28,5,B6,B64820,DTW,JFK,69.13,66.52,0,0
2015,8,31,1,AS,AS4821,DFW,BOS,28.29,30.46,0,0
2015,5,17,7,DL,DL4822,LAX,MIA,22.54,10.5,0,0
2015,5,6,3,UA,UA4823,DTW,BOS,10.47,12.06,0,0
2015,4,11,6,AS,AS4824,MIA,SEA,137.36,137.13,0,0
2015,6,25,4,AS,AS4825,MIA,BOS,-5.72,5.44,0,0
2015,10,30,5,AS,AS4826,DTW,DEN,9.67,-2.83,0,0
2015,12,2,3,AS,AS4827,ATL,MSP,4.28,-9.48,0,0
2015,7,16,4,NK,NK4828,SEA,DTW,8.63,21.06,0,0
2015,8,1,6,B6,B64829,LAS,LAX,15.75,24.91,0,0
2015,5,28,4,B6,B64830,SFO,MIA,-9.9,-10.76,0,0
2015,1,28,3,F9,F94831,CLT,SFO,41.3,37.0,0,0
2015,6,17,3,NK,NK4832,LAX,MSP,77.52,82.07,0,0
2015,11,13,5,B6,B64833,SEA,DFW,11.65,22.98,0,0
2015,12,20,7,B6,B64834,PHX,SFO,44.22,52.46,0,0
2015,3,20,5,NK,NK4835,ORD,MSP,1.72,2.1,0,0
2015,9,13,7,F9,F94836,PHX,CLT,7.02,21.09,0,0
2015,3,11,3,DL,DL4837,LAX,DTW,10.78,9.46,0,0
2015,11,13,5,NK,NK4838,SEA,ATL,55.59,50.63,0,0
2015,8,20,4,AS,AS4839,ATL,SFO,16.36,16.32,0,0
2015,3,2,1,UA,UA4840,DTW,DEN,82.93,88.28,0,0
2015,7,7,2,F9,F94841,PHX,LAX,10.8,16.68,0,0
2015,9,26,6,NK,NK4842,ORD,LAS,21.46,2.7,0,0
2015,12,19,6,B6,B64843,ORD,MIA,6.83,3.11,0,0
2015,3,8,7,WN,WN4844,ATL,LAX,199.29,215.21,0,0
2015,6,28,7,DL,DL4845,SFO,LAS,1.16,-1.46,0,0
2015,3,19,4,AA,AA4846,PHX,LAX,-7.4,-12.11,0,0
2015,9,14,1,B6,B64847,JFK,SEA,-10.26,-15.52,0,0
2015,10,15,4,B6,B64848,IAH,ORD,0.66,7.31,0,0
2015,12,22,2,DL,DL4849,DEN,LAS,0.0,0.0,1,0
2015,8,26,3,AA,AA4850,BOS,JFK,1.08,11.67,0,0
2015,8,16,7,WN,WN4851,MSP,SFO,19.81,21.55,0,0
2015,9,12,6,UA,UA4852,JFK,LAX,9.0,-0.33,0,0
2015,12,29,2,B6,B64853,MIA,DFW,19.82,11.86,0,0
2015,12,2,3,AS,AS4854,LAS,DTW,5.18,15.75,0,0
2015,12,11,5,NK,NK4855,SEA,DEN,32.28,48.49,0,0
2015,4,11,6,NK,NK4856,DEN,ORD,16.96,14.47,0,0
2015,2,4,3,F9,F94857,SFO,DFW,39.64,42.76,0,0
2015,6,16,2,NK,NK4858,BOS,DFW,17.24,20.42,0,0
2015,6,7,7,F9,F94859,MSP,LAS,5.35,1.33,0,0
2015,8,6,4,WN,WN4860,ATL,DTW,10.01,15.89,0,0
2015,3,8,7,DL,DL4861,ATL,ORD,4.36,10.83,0,0
2015,2,28,6,AS,AS4862,CLT,MIA,45.08,39.73,0,0
2015,3,15,7,AS,AS4863,SFO,MSP,73.61,91.18,0,0
2015,3,19,4,AS,AS4864,CLT,LAX,66.87,76.44,0,0
2015,3,17,2,B6,B64865,SFO,CLT,-1.85,7.68,0,0
2015,12,2,3,F9,F94866,IAH,LAX,83.1,96.67,0,0
2015,9,5,6,F9,F94867,CLT,MSP,23.35,23.96,0,0
2015,9,7,1,B6,B64868,PHX,MIA,98.87,118.18,0,0
2015,3,5,4,F9,F94869,MIA,DTW,-5.89,-1.55,0,0
2015,3,27,5,AA,AA4870,DEN,MSP,7.41,-6.38,0,0
2015,1,8,4,AS,AS4871,MSP,LAX,22.38,24.8,0,0
2015,5,14,4,F9,F94872,LAS,SEA,29.64,33.58,0,0
2015,10,11,7,UA,UA4873,LAX,PHX,39.22,40.93,0,0
2015,2,27,5,WN,WN4874,ORD,DFW,117.7,127.58,0,0
2015,10,13,2,AS,AS4875,SFO,ORD,4.48,16.65,0,0
2015,1,17,6,WN,WN4876,SEA,MIA,12.97,19.54,0,0
2015,6,4,4,F9,F94877,ATL,ORD,6.38,2.91,0,0
2015,9,12,6,DL,DL4878,LAS,MSP,1.12,14.87,0,0
2015,3,14,6,AA,AA4879,MIA,BOS,0.0,0.0,1,0
2015,5,5,2,F9,F94880,LAS,PHX,6.5,26.24,0,0
2015,8,27,4,WN,WN4881,MSP,ORD,18.67,20.28,0,0
2015,11,1,7,AA,AA4882,BOS,IAH,7.53,6.18,0,0
2015,2,17,2,DL,DL4883,BOS,LAS,-3.59,-13.37,0,0
2015,6,15,1,AA,AA4884,CLT,LAX,-5.5,-9.93,0,0
2015,8,20,4,WN,WN4885,DFW,LAX,22.39,22.12,0,0
2015,11,24,2,AS,AS4886,IAH,LAS,13.31,24.64,0,0
2015,10,24,6,F9,F94887,SFO,LAS,12.97,16.08,0,0
2015,11,14,6,NK,NK4888,MIA,DEN,8.74,25.25,0,0
2015,4,10,5,DL,DL4889,BOS,ATL,9.74,20.25,0,0
2015,4,13,1,UA,UA4890,DFW,ATL,3.52,3.48,0,0
2015,3,21,6,DL,DL4891,ORD,LAX,25.73,26.82,0,0
2015,8,30,7,WN,WN4892,SEA,IAH,9.23,7.5,0,0
2015,9,10,4,NK,NK4893,SFO,JFK,5.48,7.3,0,0
2015,11,30,1,UA,UA4894,SEA,DTW,11.04,22.05,0,0
2015,7,13,1,F9,F94895,MIA,MSP,72.85,64.17,0,0
2015,9,17,4,WN,WN4896,SEA,CLT,36.17,39.79,0,0
2015,12,29,2,F9,F94897,SFO,DEN,5.84,15.46,0,0
2015,8,13,4,DL,DL4898,LAS,LAX,4.56,-4.8,0,0
2015,4,20,1,NK,NK4899,DEN,MIA,31.93,24.45,0,0
2015,3,9,1,WN,WN4900,SEA,SFO,-5.45,-18.21,0,0
2015,3,31,2,UA,UA4901,IAH,LAS,6.07,2.71,0,0
2015,12,2,3,AA,AA4902,MIA,LAX,-3.76,7.92,0,0
2015,12,30,3,F9,F94903,MSP,ORD,59.37,44.15,0,0
2015,5,8,5,F9,F94904,SFO,LAX,-2.32,17.44,0,0
2015,10,17,6,WN,WN4905,SFO,DTW,51.7,60.09,0,0
2015,4,25,6,DL,DL4906,IAH,DFW,-0.24,7.45,0,0
2015,4,5,7,NK,NK4907,DEN,IAH,3.02,1.11,0,0
2015,3,20,5,WN,WN4908,ORD,BOS,5.52,21.15,0,0
2015,11,22,7,DL,DL4909,PHX,MIA,-0.86,0.68,0,0
2015,3,3,2,AS,AS4910,SFO,IAH,14.04,20.95,0,0
2015,5,20,3,AA,AA4911,IAH,SEA,-3.0,-1.83,0,0
2015,9,4,5,AA,AA4912,DEN,LAX,14.59,9.33,0,0
2015,5,3,7,WN,WN4913,MSP,LAS,35.88,40.75,0,0
2015,1,27,2,B6,B64914,SFO,MSP,10.0,37.33,0,0
2015,8,22,6,AA,AA4915,LAX,BOS,40.88,42.42,0,0
2015,10,8,4,AS,AS4916,DEN,DTW,-4.75,-6.31,0,0
2015,8,24,1,AS,AS4917,MSP,LAX,0.94,4.4,0,0
2015,6,5,5,AA,AA4918,SEA,JFK,3.42,16.52,0,0
2015,2,20,5,DL,DL4919,SFO,SEA,5.61,15.03,0,0
2015,11,11,3,DL,DL4920,LAX,DEN,34.73,24.87,0,0
2015,12,9,3,DL,DL4921,JFK,ATL,6.63,4.29,0,0
2015,1,21,3,NK,NK4922,DFW,IAH,28.66,26.58,0,0
2015,9,20,7,UA,UA4923,DFW,DEN,5.82,-3.03,0,0
2015,7,26,7,NK,NK4924,PHX,MIA,4.07,-2.12,0,0
2015,4,22,3,AS,AS4925,ORD,DTW,12.63,13.86,0,0
2015,2,24,2,DL,DL4926,LAX,JFK,11.95,16.56,0,0
2015,9,19,6,F9,F94927,SFO,LAS,36.64,51.93,0,0
2015,12,27,7,F9,F94928,LAS,LAX,-8.37,-16.69,0,0
2015,10,1,4,B6,B64929,ORD,SFO,0.57,5.36,0,0
2015,10,8,4,F9,F94930,ATL,ORD,186.17,197.56,0,0
2015,9,8,2,AS,AS4931,BOS,DFW,39.64,43.68,0,0
2015,7,26,7,WN,WN4932,MSP,LAS,3.35,5.08,0,0
2015,8,1,6,WN,WN4933,SFO,BOS,5.65,14.46,0,0
2015,10,14,3,AS,AS4934,MIA,BOS,5.17,18.33,0,0
2015,10,13,2,UA,UA4935,BOS,LAS,1.92,8.54,0,0
2015,5,21,4,AA,AA4936,DFW,ATL,9.77,17.64,0,0
2015,6,16,2,DL,DL4937,JFK,PHX,38.2,37.67,0,0
2015,1,29,4,NK,NK4938,LAX,CLT,16.38,30.34,0,0
2015,5,10,7,AA,AA4939,ATL,IAH,6.09,9.94,0,0
2015,2,22,7,UA,UA4940,DEN,LAS,6.88,12.77,0,0
2015,8,5,3,UA,UA4941,MIA,MSP,7.64,7.1,0,0
2015,12,12,6,B6,B64942,SEA,SFO,130.41,133.48,0,0
2015,8,6,4,DL,DL4943,DEN,ATL,12.92,12.82,0,0
2015,8,2,7,F9,F94944,BOS,JFK,9.9,15.02,0,0
2015,11,29,7,AA,AA4945,MSP,ATL,3.65,12.18,0,0
2015,7,30,4,AS,AS4946,MSP,LAX,14.11,19.6,0,0
2015,10,31,6,AS,AS4947,LAS,CLT,6.0,-0.43,0,0
2015,8,5,3,AA,AA4948,SEA,LAS,9.98,24.78,0,0
2015,6,4,4,F9,F94949,LAS,JFK,9.09,12.25,0,0
2015,3,5,4,AA,AA4950,JFK,BOS,4.34,0.43,0,0
2015,1,28,3,DL,DL4951,BOS,ORD,-11.43,-8.09,0,0
2015,4,19,7,WN,WN4952,IAH,PHX,12.75,10.74,0,0
2015,3,18,3,UA,UA4953,MIA,ATL,69.38,63.05,0,0
2015,4,5,7,B6,B64954,PHX,MIA,2.69,-1.81,0,0
2015,12,22,2,UA,UA4955,ATL,DEN,63.52,79.49,0,0
2015,11,10,2,NK,NK4956,BOS,SEA,84.89,82.6,0,0
2015,12,29,2,DL,DL4957,LAX,DTW,37.96,48.87,0,0
2015,7,9,4,AA,AA4958,DFW,PHX,-3.47,-22.33,0,0
2015,9,16,3,UA,UA4959,PHX,IAH,6.1,-10.45,0,0
2015,10,7,3,AS,AS4960,ORD,SEA,-8.27,4.01,0,0
2015,1,26,1,AA,AA4961,BOS,DFW,-7.92,-18.05,0,0
2015,3,10,2,B6,B64962,MIA,DEN,33.85,48.11,0,0
2015,7,3,5,WN,WN4963,MSP,LAS,11.97,19.48,0,0
2015,8,13,4,NK,NK4964,MSP,DTW,18.13,14.82,0,0
2015,11,9,1,B6,B64965,MSP,SFO,1.89,14.15,0,0
2015,5,26,2,DL,DL4966,MSP,DEN,7.35,14.11,0,0
2015,2,9,1,UA,UA4967,SFO,ATL,-2.65,-7.96,0,0
